f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,label,label_name,confidence,style,reason,payload
0.0,0.0,0.0,1.0,0.11507246376811596,0.565,0.0,0.0,0.2666184971098266,0.06286127167630058,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""Jc"",""6h""],""communityCards"":[""Ac"",""3s"",""2d"",""4h"",""Kd""],""pot"":346,""toCall"":0,""botStack"":1107,""opponentStack"":261,""position"":""LATE"",""playersCount"":2,""actions"":[],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""value_spot""}"
1.0,0.0,0.0,0.0,0.4150000000000001,0.4150000000000001,0.0959409594095941,0.024963994239078253,0.3542517006802721,0.12380952380952381,0.12,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6833333333333333,0.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (trash),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""9h"",""3d""],""communityCards"":[],""pot"":490,""toCall"":52,""botStack"":2083,""opponentStack"":728,""position"":""EARLY"",""playersCount"":6,""actions"":[""RAISE"",""RAISE""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""draw_pressure""}"
0.0,1.0,0.0,0.0,0.10384057971014495,0.43500000000000005,0.0,0.0,1.0,0.6059907834101382,0.12,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5833333333333334,1.0,0.8333333333333334,0.0,0.0,0.2,0.6,0.4,0.2,0.6,1.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""4h"",""9s""],""communityCards"":[""10c"",""Jc"",""Qc""],""pot"":217,""toCall"":0,""botStack"":3070,""opponentStack"":1578,""position"":""BIG_BLIND"",""playersCount"":5,""actions"":[""CALL"",""FOLD"",""CALL"",""CALL"",""CHECK"",""RAISE"",""CHECK""],""opponentStyle"":""CALLING_STATION"",""minRaise"":20,""scenario"":""value_spot""}"
0.0,1.0,0.0,0.0,0.10623188405797104,0.761,0.22327672327672327,0.1963109354413702,0.12202572347266881,0.12202572347266881,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.9166666666666666,0.6666666666666666,0.25,0.0,0.0,0.2,1.0,0.0,0.0,0.7666666666666666,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Ks"",""10h""],""communityCards"":[""6c"",""3c"",""Qs""],""pot"":1555,""toCall"":447,""botStack"":2277,""opponentStack"":5160,""position"":""BUTTON"",""playersCount"":4,""actions"":[""CALL"",""CALL"",""CALL"",""RAISE"",""CALL"",""CALL""],""opponentStyle"":""CALLING_STATION"",""minRaise"":50,""scenario"":""balanced""}"
0.0,1.0,0.0,0.0,0.1955434782608696,0.9949999999999999,0.0,0.0,1.0,1.0,0.12,0.14285714285714285,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.16666666666666663,1.0,0.125,0.0,0.2,0.6,0.4,0.29999999999999993,1.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Jd"",""Jc""],""communityCards"":[""6s"",""3d"",""Ks""],""pot"":372,""toCall"":0,""botStack"":4607,""opponentStack"":5121,""position"":""BIG_BLIND"",""playersCount"":3,""actions"":[""CHECK"",""FOLD"",""CHECK"",""FOLD"",""CHECK"",""CALL""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":50,""scenario"":""premium_preflop""}"
1.0,0.0,0.0,0.0,0.621,0.621,0.2454849498327759,0.7238658777120316,0.03745567375886525,0.03745567375886525,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.2,0.7166666666666667,0.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""7c"",""10c""],""communityCards"":[],""pot"":2256,""toCall"":734,""botStack"":1014,""opponentStack"":1340,""position"":""BIG_BLIND"",""playersCount"":2,""actions"":[""CHECK"",""FOLD"",""CALL"",""RAISE"",""CHECK"",""RAISE"",""CALL""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":100,""scenario"":""balanced""}"
0.0,1.0,0.0,0.0,0.0901449275362319,0.502,0.20207253886010362,0.02029136316337149,1.0,0.19724025974025974,0.12,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.6666666666666666,0.16666666666666663,0.0,0.0,0.6,0.0,0.0,0.2,0.85,0.0,0,FOLD,0.76,discipline,Weak hand facing costly or aggressive action,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""7d"",""6d""],""communityCards"":[""2c"",""9c"",""Qd""],""pot"":308,""toCall"":78,""botStack"":3844,""opponentStack"":729,""position"":""EARLY"",""playersCount"":2,""actions"":[""RAISE"",""RAISE"",""RAISE"",""FOLD""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":50,""scenario"":""speculative""}"
0.0,0.0,1.0,0.0,0.10007246376811595,0.686,0.23595505617977527,0.006187389510901591,1.0,1.0,0.12,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""Jd"",""8d""],""communityCards"":[""2c"",""3h"",""Ks"",""5c""],""pot"":68,""toCall"":21,""botStack"":3394,""opponentStack"":1568,""position"":""EARLY"",""playersCount"":2,""actions"":[],""opponentStyle"":""PASSIVE"",""minRaise"":20,""scenario"":""balanced""}"
1.0,0.0,0.0,0.0,0.843,0.843,0.0,0.0,1.0,0.1875,1.0,0.42857142857142855,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5166666666666666,0.0,2,RAISE,0.78,value,Strong preflop hand opens or 3-bets (ace_broadway),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Ac"",""10c""],""communityCards"":[],""pot"":236,""toCall"":0,""botStack"":3874,""opponentStack"":531,""position"":""BUTTON"",""playersCount"":5,""actions"":[""RAISE""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""premium_preflop""}"
1.0,0.0,0.0,0.0,0.9299999999999999,0.9299999999999999,0.0,0.0,0.18031609195402298,0.1264367816091954,1.0,0.42857142857142855,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.35,0.0,2,RAISE,0.78,value,Strong preflop hand opens or 3-bets (strong_pair),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""10c"",""10s""],""communityCards"":[],""pot"":116,""toCall"":0,""botStack"":251,""opponentStack"":176,""position"":""BUTTON"",""playersCount"":5,""actions"":[],""opponentStyle"":""AGGRESSIVE"",""minRaise"":20,""scenario"":""premium_preflop""}"
0.0,0.0,1.0,0.0,0.17634057971014494,0.27899999999999997,0.0,0.0,0.09266743648960739,0.07390300230946882,0.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.08333333333333337,1.0,0.125,0.0,0.4,0.0,0.2,0.44999999999999996,1.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""5s"",""3d""],""communityCards"":[""6h"",""3s"",""Kd"",""Ah""],""pot"":866,""toCall"":0,""botStack"":963,""opponentStack"":768,""position"":""BIG_BLIND"",""playersCount"":2,""actions"":[""CALL"",""CALL"",""FOLD""],""opponentStyle"":""PASSIVE"",""minRaise"":50,""scenario"":""value_spot""}"
0.0,0.0,1.0,0.0,0.19155797101449276,0.37100000000000005,0.22426255127954678,0.8282828282828283,0.029085872576177285,0.029085872576177285,0.12,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5,0.5833333333333333,1.0,0.125,0.0,0.4,0.2,0.0,0.41666666666666663,0.75,0,FOLD,0.76,discipline,Weak hand facing costly or aggressive action,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""4c"",""7h""],""communityCards"":[""9h"",""6c"",""Jh"",""Jc""],""pot"":3971,""toCall"":1148,""botStack"":1386,""opponentStack"":8607,""position"":""BIG_BLIND"",""playersCount"":5,""actions"":[""CHECK"",""CALL"",""CALL""],""opponentStyle"":""UNKNOWN"",""minRaise"":100,""scenario"":""trash""}"
1.0,0.0,0.0,0.0,0.8270000000000002,0.8270000000000002,0.0,0.0,0.2619294605809129,0.2619294605809129,0.12,0.5714285714285714,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.8166666666666667,1.0,2,RAISE,0.62,steal,Playable preflop hand pressures blinds (suited_broadway_connector),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Js"",""Qs""],""communityCards"":[],""pot"":1928,""toCall"":0,""botStack"":6060,""opponentStack"":9210,""position"":""SMALL_BLIND"",""playersCount"":6,""actions"":[""CALL"",""RAISE"",""CALL"",""CALL"",""CALL"",""CALL"",""CALL""],""opponentStyle"":""CALLING_STATION"",""minRaise"":50,""scenario"":""value_spot""}"
1.0,0.0,0.0,0.0,0.7340000000000001,0.7340000000000001,0.11814946619217082,0.05537024683122081,0.20164110842076943,0.030131826741996232,0.12,0.2857142857142857,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Qd"",""10c""],""communityCards"":[],""pot"":1239,""toCall"":166,""botStack"":2998,""opponentStack"":448,""position"":""BIG_BLIND"",""playersCount"":4,""actions"":[],""opponentStyle"":""CALLING_STATION"",""minRaise"":50,""scenario"":""draw_pressure""}"
0.0,1.0,0.0,0.0,0.20134057971014496,0.7999999999999999,0.0,0.0,0.08946800157047508,0.08946800157047508,0.12,0.5714285714285714,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.5833333333333333,1.0,0.125,0.2,0.2,0.2,0.2,0.5333333333333333,1.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""8c"",""8d""],""communityCards"":[""9s"",""Ks"",""Ac""],""pot"":1698,""toCall"":0,""botStack"":1823,""opponentStack"":3042,""position"":""SMALL_BLIND"",""playersCount"":6,""actions"":[""CALL"",""RAISE"",""CHECK"",""FOLD""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":50,""scenario"":""draw_pressure""}"
1.0,0.0,0.0,0.0,0.529,0.529,0.3166421207658321,0.027115651406230293,1.0,0.43714080459770116,0.12,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.5333333333333333,0.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""8h"",""6h""],""communityCards"":[],""pot"":464,""toCall"":215,""botStack"":7929,""opponentStack"":2434,""position"":""EARLY"",""playersCount"":5,""actions"":[""CALL"",""CHECK"",""RAISE""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":50,""scenario"":""speculative""}"
1.0,0.0,0.0,0.0,0.6320000000000001,0.6320000000000001,0.34505862646566166,0.02850027670171555,1.0,0.30051150895140666,1.0,0.2857142857142857,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.24999999999999994,0.75,1,CHECK_CALL,0.58,speculative,Playable preflop hand takes fair price (suited_connector),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""9d"",""8d""],""communityCards"":[],""pot"":391,""toCall"":206,""botStack"":7228,""opponentStack"":1410,""position"":""LATE"",""playersCount"":4,""actions"":[""CHECK"",""FOLD"",""CHECK"",""CHECK""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""speculative""}"
1.0,0.0,0.0,0.0,0.464,0.464,0.0,0.0,0.4358154565456545,0.043179317931793186,1.0,0.42857142857142855,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.4666666666666666,1.0,1,CHECK_CALL,0.7,pot_control,Marginal preflop hand checks option (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""7d"",""5d""],""communityCards"":[],""pot"":2424,""toCall"":0,""botStack"":12677,""opponentStack"":1256,""position"":""LATE"",""playersCount"":5,""actions"":[""CHECK"",""CALL"",""RAISE"",""CHECK"",""CHECK""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":100,""scenario"":""speculative""}"
0.0,0.0,1.0,0.0,0.18467391304347827,0.539,0.07586206896551724,0.0891891891891892,0.07669983416252073,0.07669983416252073,0.12,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5833333333333334,0.5,0.33333333333333337,1.0,0.125,0.2,0.2,1.0,0.0,0.39999999999999997,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""7c"",""9s""],""communityCards"":[""8s"",""10s"",""2d"",""8d""],""pot"":804,""toCall"":66,""botStack"":740,""opponentStack"":6900,""position"":""BIG_BLIND"",""playersCount"":3,""actions"":[""CALL"",""CHECK"",""CHECK"",""RAISE"",""CHECK"",""CHECK"",""CHECK""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""balanced""}"
0.0,1.0,0.0,0.0,0.19373188405797104,0.35000000000000003,0.08210391276459268,0.010985238585650533,0.6785464709993012,0.1519333799208013,0.12,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.5,1.0,0.125,0.0,0.2,0.4,0.4,0.3333333333333333,0.75,1,CHECK_CALL,0.62,pot_odds,Marginal call justified by price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""2h"",""8s""],""communityCards"":[""Ah"",""8d"",""Kd""],""pot"":1431,""toCall"":128,""botStack"":11652,""opponentStack"":2609,""position"":""EARLY"",""playersCount"":5,""actions"":[""CALL"",""CHECK"",""FOLD"",""CHECK"",""FOLD""],""opponentStyle"":""UNKNOWN"",""minRaise"":100,""scenario"":""draw_pressure""}"
1.0,0.0,0.0,0.0,0.54,0.54,0.35625,0.8423645320197044,0.054746494066882416,0.054746494066882416,0.12,0.14285714285714285,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.125,0.2,0.2,0.0,0.0,0.5666666666666667,0.0,0,FOLD,0.66,discipline,Playable hand not worth current preflop price (small_pair),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""4d"",""4h""],""communityCards"":[],""pot"":309,""toCall"":171,""botStack"":203,""opponentStack"":428,""position"":""SMALL_BLIND"",""playersCount"":3,""actions"":[""CALL"",""RAISE""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":20,""scenario"":""trash""}"
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7642585551330798,0.6150190114068441,0.12,0.42857142857142855,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,1.0,0.125,0.4,0.2,0.6,0.2,0.6333333333333333,0.0,3,ALL_IN,0.88,value,Premium preflop range applies maximum pressure (premium_pair),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Qs"",""Qc""],""communityCards"":[],""pot"":263,""toCall"":0,""botStack"":2412,""opponentStack"":1941,""position"":""SMALL_BLIND"",""playersCount"":5,""actions"":[""FOLD"",""CALL"",""CHECK"",""RAISE"",""CHECK"",""RAISE"",""CHECK""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":50,""scenario"":""premium_preflop""}"
0.0,1.0,0.0,0.0,0.10731884057971015,0.669,0.03041144901610018,0.016536964980544747,0.15805658056580565,0.053198031980319804,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.75,0.6666666666666666,0.16666666666666663,0.0,0.0,0.0,0.4,0.0,0.0,0.44999999999999996,1.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Js"",""9d""],""communityCards"":[""Kd"",""3d"",""10s""],""pot"":1084,""toCall"":34,""botStack"":2056,""opponentStack"":692,""position"":""BUTTON"",""playersCount"":6,""actions"":[""CALL"",""CALL""],""opponentStyle"":""PASSIVE"",""minRaise"":20,""scenario"":""draw_pressure""}"
0.0,1.0,0.0,0.0,0.07963768115942031,0.63,0.0,0.0,0.4685923888124714,0.4685923888124714,0.12,0.2857142857142857,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,0.6666666666666666,0.75,0.0,0.0,0.2,0.2,0.2,0.0,0.5333333333333333,0.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""7c"",""Qs""],""communityCards"":[""2c"",""5d"",""3c""],""pot"":1454,""toCall"":0,""botStack"":8176,""opponentStack"":9549,""position"":""EARLY"",""playersCount"":4,""actions"":[""CHECK"",""CALL"",""RAISE""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":50,""scenario"":""balanced""}"
0.0,0.0,1.0,0.0,0.09971014492753626,0.62,0.0,0.0,0.022828282828282826,0.022828282828282826,1.0,0.42857142857142855,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.75,0.41666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""As"",""2d""],""communityCards"":[""3s"",""4s"",""10h"",""7s""],""pot"":3300,""toCall"":0,""botStack"":904,""opponentStack"":9018,""position"":""BUTTON"",""playersCount"":5,""actions"":[],""opponentStyle"":""CALLING_STATION"",""minRaise"":100,""scenario"":""balanced""}"
0.0,0.0,0.0,1.0,0.21981884057971016,0.837,0.0,0.0,0.3014818209593645,0.05644668499847235,0.12,0.42857142857142855,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9166666666666666,0.6,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0.35,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""Kd"",""Qc""],""communityCards"":[""6c"",""2c"",""Ad"",""10c"",""Qd""],""pot"":1091,""toCall"":0,""botStack"":3947,""opponentStack"":739,""position"":""SMALL_BLIND"",""playersCount"":5,""actions"":[],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""value_spot""}"
1.0,0.0,0.0,0.0,0.762,0.762,0.31950207468879666,0.11148648648648649,0.3509485094850948,0.3509485094850948,0.12,0.5714285714285714,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.0,0.9666666666666666,0.0,1,CHECK_CALL,0.58,speculative,Playable preflop hand takes fair price (suited_broadway_connector),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Jc"",""10c""],""communityCards"":[],""pot"":1476,""toCall"":693,""botStack"":6216,""opponentStack"":15989,""position"":""SMALL_BLIND"",""playersCount"":6,""actions"":[""RAISE"",""CALL"",""CALL"",""RAISE"",""CHECK"",""RAISE"",""CALL""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":100,""scenario"":""speculative""}"
0.0,1.0,0.0,0.0,0.1495289855072464,0.40900000000000003,0.0,0.0,0.06723484848484848,0.06723484848484848,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4166666666666667,0.3333333333333333,0.8333333333333334,1.0,0.125,0.0,0.2,0.6,0.2,0.29999999999999993,1.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""7c"",""5d""],""communityCards"":[""4d"",""2s"",""4c""],""pot"":1320,""toCall"":0,""botStack"":1065,""opponentStack"":2708,""position"":""LATE"",""playersCount"":2,""actions"":[""FOLD"",""CHECK"",""CHECK"",""CHECK"",""CALL""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":50,""scenario"":""value_spot""}"
0.0,1.0,0.0,0.0,0.1933695652173913,0.9949999999999999,0.0,0.0,0.8621794871794872,0.8621794871794872,1.0,0.5714285714285714,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.25,1.0,0.125,0.4,0.8,0.2,0.0,0.85,0.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Js"",""Jh""],""communityCards"":[""3h"",""6c"",""Qc""],""pot"":156,""toCall"":0,""botStack"":1614,""opponentStack"":2993,""position"":""BUTTON"",""playersCount"":6,""actions"":[""RAISE"",""CALL"",""RAISE"",""CALL"",""CHECK"",""CALL"",""CALL""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""draw_pressure""}"
0.0,0.0,1.0,0.0,0.08992753623188408,0.53,0.0,0.0,0.7776806526806527,0.7776806526806527,1.0,0.14285714285714285,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.8333333333333334,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""2c"",""Qs""],""communityCards"":[""7c"",""9h"",""5c"",""3d""],""pot"":286,""toCall"":0,""botStack"":2669,""opponentStack"":2877,""position"":""LATE"",""playersCount"":3,""actions"":[],""opponentStyle"":""AGGRESSIVE"",""minRaise"":20,""scenario"":""draw_pressure""}"
0.0,1.0,0.0,0.0,0.09528985507246379,0.7130000000000001,0.3793103448275862,0.37655255983035446,0.13524254342838413,0.018641429039659128,0.12,0.14285714285714285,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.8333333333333334,0.6666666666666666,0.6666666666666667,0.0,0.0,0.4,0.2,0.6,0.0,0.6333333333333333,0.0,0,FOLD,0.76,discipline,Weak hand facing costly or aggressive action,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Qh"",""8h""],""communityCards"":[""5c"",""7s"",""9c""],""pot"":2034,""toCall"":1243,""botStack"":3301,""opponentStack"":455,""position"":""SMALL_BLIND"",""playersCount"":3,""actions"":[""CHECK"",""CHECK"",""RAISE"",""CALL"",""CHECK"",""RAISE""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""value_spot""}"
0.0,1.0,0.0,0.0,0.11528985507246378,0.775,0.0,0.0,0.05778930681654417,0.05778930681654417,0.12,0.42857142857142855,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.6666666666666666,0.16666666666666663,0.0,0.0,0.0,0.4,0.0,0.0,0.44999999999999996,0.75,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""7h"",""Ah""],""communityCards"":[""3s"",""Ks"",""Jc""],""pot"":2313,""toCall"":0,""botStack"":1604,""opponentStack"":5289,""position"":""BIG_BLIND"",""playersCount"":5,""actions"":[""CALL"",""CALL""],""opponentStyle"":""UNKNOWN"",""minRaise"":100,""scenario"":""draw_pressure""}"
0.0,0.0,0.0,1.0,0.27659420289855075,0.40900000000000003,0.05438879913839526,0.005448268421620456,0.8797456340167047,0.1165053151100987,0.12,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4166666666666667,0.8,0.0,1.0,0.25,0.2,0.4,0.0,0.2,0.6166666666666667,1.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""7h"",""5s""],""communityCards"":[""5d"",""2h"",""Ad"",""7d"",""9d""],""pot"":1756,""toCall"":101,""botStack"":18538,""opponentStack"":2455,""position"":""SMALL_BLIND"",""playersCount"":5,""actions"":[""CALL"",""CALL"",""FOLD"",""RAISE""],""opponentStyle"":""PASSIVE"",""minRaise"":100,""scenario"":""trash""}"
1.0,0.0,0.0,0.0,0.6419999999999999,0.6419999999999999,0.0,0.0,0.4666542009473947,0.04369234604836699,1.0,0.2857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.4,0.41666666666666663,1.0,1,CHECK_CALL,0.7,pot_control,Marginal preflop hand checks option (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""9c"",""10d""],""communityCards"":[],""pot"":1337,""toCall"":0,""botStack"":7487,""opponentStack"":701,""position"":""LATE"",""playersCount"":4,""actions"":[""CHECK"",""RAISE"",""FOLD"",""CHECK"",""CHECK"",""FOLD""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":50,""scenario"":""balanced""}"
